date,ticker,close_price
2005-01-03,GLD,43.02000045776367
2005-01-03,IEF,47.77273178100586
2005-01-03,SPY,81.17460632324219
2005-01-04,GLD,42.7400016784668
2005-01-04,IEF,47.475242614746094
2005-01-04,SPY,80.18268585205078
2005-01-05,GLD,42.66999816894531
2005-01-05,IEF,47.55384826660156
2005-01-05,SPY,79.62937927246094
2005-01-06,GLD,42.150001525878906
2005-01-06,IEF,47.59870529174805
2005-01-06,SPY,80.03424835205078
2005-01-07,GLD,41.84000015258789
2005-01-07,IEF,47.55942916870117
2005-01-07,SPY,79.91952514648438
2005-01-10,GLD,41.95000076293945
2005-01-10,IEF,47.55384826660156
2005-01-10,SPY,80.29740142822266
2005-01-11,GLD,42.209999084472656
2005-01-11,IEF,47.64921188354492
2005-01-11,SPY,79.74409484863281
2005-01-12,GLD,42.599998474121094
2005-01-12,IEF,47.722190856933594
2005-01-12,SPY,80.00726318359375
2005-01-13,GLD,42.599998474121094
2005-01-13,IEF,47.91300964355469
2005-01-13,SPY,79.36620330810547
2005-01-14,GLD,42.31999969482422
2005-01-14,IEF,47.884986877441406
2005-01-14,SPY,79.78455352783203
2005-01-18,GLD,42.31999969482422
2005-01-18,IEF,47.8681526184082
2005-01-18,SPY,80.61457824707031
2005-01-19,GLD,42.2599983215332
2005-01-19,IEF,47.89618682861328
2005-01-19,SPY,79.77108001708984
2005-01-20,GLD,42.25
2005-01-20,IEF,47.98038101196289
2005-01-20,SPY,79.2852554321289
2005-01-21,GLD,42.7400016784668
2005-01-21,IEF,48.07577896118164
2005-01-21,SPY,78.79940795898438
2005-01-24,GLD,42.77000045776367
2005-01-24,IEF,48.07014846801758
2005-01-24,SPY,78.64421844482422
2005-01-25,GLD,42.2400016784668
2005-01-25,IEF,47.89058303833008
2005-01-25,SPY,78.86685943603516
2005-01-26,GLD,42.689998626708984
2005-01-26,IEF,47.901824951171875
2005-01-26,SPY,79.1030502319336
2005-01-27,GLD,42.619998931884766
2005-01-27,IEF,47.828857421875
2005-01-27,SPY,79.2380142211914
2005-01-28,GLD,42.689998626708984
2005-01-28,IEF,48.07577896118164
2005-01-28,SPY,79.2380142211914
2005-01-31,GLD,42.220001220703125
2005-01-31,IEF,48.09260940551758
2005-01-31,SPY,79.7305908203125
2005-02-01,GLD,42.099998474121094
2005-02-01,IEF,48.05940246582031
2005-02-01,SPY,80.23667907714844
2005-02-02,GLD,42.15999984741211
2005-02-02,IEF,48.06500244140625
2005-02-02,SPY,80.4795913696289
2005-02-03,GLD,41.68000030517578
2005-02-03,IEF,47.9862060546875
2005-02-03,SPY,80.2704086303711
2005-02-04,GLD,41.470001220703125
2005-02-04,IEF,48.23393630981445
2005-02-04,SPY,81.12737274169922
2005-02-07,GLD,41.27000045776367
2005-02-07,IEF,48.32960891723633
2005-02-07,SPY,81.01940155029297
2005-02-08,GLD,41.2599983215332
2005-02-08,IEF,48.374664306640625
2005-02-08,SPY,81.11386108398438
2005-02-09,GLD,41.310001373291016
2005-02-09,IEF,48.61110305786133
2005-02-09,SPY,80.50656127929688
2005-02-10,GLD,41.75
2005-02-10,IEF,48.307125091552734
2005-02-10,SPY,80.79673767089844
2005-02-11,GLD,42.08000183105469
2005-02-11,IEF,48.24519729614258
2005-02-11,SPY,81.49172973632812
2005-02-14,GLD,42.54999923706055
2005-02-14,IEF,48.307125091552734
2005-02-14,SPY,81.43101501464844
2005-02-15,GLD,42.58000183105469
2005-02-15,IEF,48.23393630981445
2005-02-15,SPY,81.7346420288086
2005-02-16,GLD,42.52000045776367
2005-02-16,IEF,48.05940246582031
2005-02-16,SPY,81.78866577148438
2005-02-17,GLD,42.72999954223633
2005-02-17,IEF,47.95246505737305
2005-02-17,SPY,81.12737274169922
2005-02-18,GLD,42.75
2005-02-18,IEF,47.71037673950195
2005-02-18,SPY,81.2353286743164
2005-02-22,GLD,43.56999969482422
2005-02-22,IEF,47.716007232666016
2005-02-22,SPY,80.02750396728516
2005-02-23,GLD,43.41999816894531
2005-02-23,IEF,47.755428314208984
2005-02-23,SPY,80.60102081298828
2005-02-24,GLD,43.33000183105469
2005-02-24,IEF,47.67659378051758
2005-02-24,SPY,81.1341323852539
2005-02-25,GLD,43.5
2005-02-25,IEF,47.74411392211914
2005-02-25,SPY,81.9371109008789
2005-02-28,GLD,43.529998779296875
2005-02-28,IEF,47.43450927734375
2005-02-28,SPY,81.39728546142578
2005-03-01,GLD,43.220001220703125
2005-03-01,IEF,47.43505859375
2005-03-01,SPY,81.8021469116211
2005-03-02,GLD,43.25
2005-03-02,IEF,47.42948532104492
2005-03-02,SPY,81.76165008544922
2005-03-03,GLD,42.970001220703125
2005-03-03,IEF,47.401241302490234
2005-03-03,SPY,81.79539489746094
2005-03-04,GLD,43.380001068115234
2005-03-04,IEF,47.61574935913086
2005-03-04,SPY,82.81427001953125
2005-03-07,GLD,43.470001220703125
2005-03-07,IEF,47.62702178955078
2005-03-07,SPY,82.85476684570312
2005-03-08,GLD,44.029998779296875
2005-03-08,IEF,47.401241302490234
2005-03-08,SPY,82.54441833496094
2005-03-09,GLD,44.02000045776367
2005-03-09,IEF,47.03994369506836
2005-03-09,SPY,81.62670135498047
2005-03-10,GLD,44.20000076293945
2005-03-10,IEF,47.12464141845703
2005-03-10,SPY,81.80889129638672
2005-03-11,GLD,44.43000030517578
2005-03-11,IEF,46.927066802978516
2005-03-11,SPY,81.2353286743164
2005-03-14,GLD,44.029998779296875
2005-03-14,IEF,47.03994369506836
2005-03-14,SPY,81.74141693115234
2005-03-15,GLD,44.060001373291016
2005-03-15,IEF,46.94960403442383
2005-03-15,SPY,81.066650390625
2005-03-16,GLD,44.310001373291016
2005-03-16,IEF,47.05686950683594
2005-03-16,SPY,80.37837219238281
2005-03-17,GLD,43.81999969482422
2005-03-17,IEF,47.237548828125
2005-03-17,SPY,80.54031372070312
2005-03-18,GLD,43.88999938964844
2005-03-18,IEF,47.11896514892578
2005-03-18,SPY,80.30117797851562
2005-03-21,GLD,43.09000015258789
2005-03-21,IEF,47.062522888183594
2005-03-21,SPY,80.00313568115234
2005-03-22,GLD,42.650001525878906
2005-03-22,IEF,46.71818161010742
2005-03-22,SPY,79.19022369384766
2005-03-23,GLD,42.41999816894531
2005-03-23,IEF,46.82544708251953
2005-03-23,SPY,79.25794219970703
2005-03-24,GLD,42.38999938964844
2005-03-24,IEF,46.86496353149414
2005-03-24,SPY,79.35282135009766
2005-03-28,GLD,42.540000915527344
2005-03-28,IEF,46.712528228759766
2005-03-28,SPY,79.46793365478516
2005-03-29,GLD,42.560001373291016
2005-03-29,IEF,46.90446853637695
2005-03-29,SPY,78.93955993652344
2005-03-30,GLD,42.61000061035156
2005-03-30,IEF,47.011688232421875
2005-03-30,SPY,80.05730438232422
2005-03-31,GLD,42.81999969482422
2005-03-31,IEF,47.2431640625
2005-03-31,SPY,79.9083251953125
2005-04-01,GLD,42.619998931884766
2005-04-01,IEF,47.3388671875
2005-04-01,SPY,79.54925537109375
2005-04-04,GLD,42.400001525878906
2005-04-04,IEF,47.31619644165039
2005-04-04,SPY,79.68473815917969
2005-04-05,GLD,42.45000076293945
2005-04-05,IEF,47.321903228759766
2005-04-05,SPY,80.0640869140625
2005-04-06,GLD,42.630001068115234
2005-04-06,IEF,47.46352005004883
2005-04-06,SPY,80.34182739257812
2005-04-07,GLD,42.56999969482422
2005-04-07,IEF,47.28225326538086
2005-04-07,SPY,80.775390625
2005-04-08,GLD,42.689998626708984
2005-04-08,IEF,47.33323287963867
2005-04-08,SPY,79.93537139892578
2005-04-11,GLD,42.779998779296875
2005-04-11,IEF,47.47483825683594
2005-04-11,SPY,79.99636840820312
2005-04-12,GLD,42.84000015258789
2005-04-12,IEF,47.72403335571289
2005-04-12,SPY,80.4095458984375
2005-04-13,GLD,42.900001525878906
2005-04-13,IEF,47.746665954589844
2005-04-13,SPY,79.46117401123047
2005-04-14,GLD,42.310001373291016
2005-04-14,IEF,47.871253967285156
2005-04-14,SPY,78.42471313476562
2005-04-15,GLD,42.400001525878906
2005-04-15,IEF,48.18281936645508
2005-04-15,SPY,77.32733917236328
2005-04-18,GLD,42.689998626708984
2005-04-18,IEF,48.08084487915039
2005-04-18,SPY,77.56444549560547
2005-04-19,GLD,43.279998779296875
2005-04-19,IEF,48.35835266113281
2005-04-19,SPY,78.18087005615234
2005-04-20,GLD,43.400001525878906
2005-04-20,IEF,48.3300666809082
2005-04-20,SPY,77.09020233154297
2005-04-21,GLD,43.189998626708984
2005-04-21,IEF,47.984561920166016
2005-04-21,SPY,78.58731079101562
2005-04-22,GLD,43.38999938964844
2005-04-22,IEF,48.18848419189453
2005-04-22,SPY,78.28923797607422
2005-04-25,GLD,43.439998626708984
2005-04-25,IEF,48.18848419189453
2005-04-25,SPY,78.80409240722656
2005-04-26,GLD,43.63999938964844
2005-04-26,IEF,48.165836334228516
2005-04-26,SPY,78.03858184814453
2005-04-27,GLD,43.20000076293945
2005-04-27,IEF,48.31308364868164
2005-04-27,SPY,78.34344482421875
2005-04-28,GLD,43.0
2005-04-28,IEF,48.607601165771484
2005-04-28,SPY,77.36116790771484
2005-04-29,GLD,43.349998474121094
2005-04-29,IEF,48.43203353881836
2005-04-29,SPY,78.41117095947266
2005-05-02,GLD,42.880001068115234
2005-05-02,IEF,48.48146057128906
2005-05-02,SPY,78.85152435302734
2005-05-03,GLD,42.7599983215332
2005-05-03,IEF,48.54392623901367
2005-05-03,SPY,78.98697662353516
2005-05-04,GLD,42.900001525878906
2005-05-04,IEF,48.5325813293457
2005-05-04,SPY,79.5966796875
2005-05-05,GLD,42.90999984741211
2005-05-05,IEF,48.68594741821289
2005-05-05,SPY,79.56957244873047
2005-05-06,GLD,42.52000045776367
2005-05-06,IEF,48.339412689208984
2005-05-06,SPY,79.31892395019531
2005-05-09,GLD,42.54999923706055
2005-05-09,IEF,48.33374786376953
2005-05-09,SPY,79.8134536743164
2005-05-10,GLD,42.63999938964844
2005-05-10,IEF,48.50416946411133
2005-05-10,SPY,78.98697662353516
2005-05-11,GLD,42.689998626708984
2005-05-11,IEF,48.566673278808594
2005-05-11,SPY,79.42056274414062
2005-05-12,GLD,42.15999984741211
2005-05-12,IEF,48.61212158203125
2005-05-12,SPY,78.54668426513672
2005-05-13,GLD,41.95000076293945
2005-05-13,IEF,48.737117767333984
2005-05-13,SPY,78.39085388183594
2005-05-16,GLD,41.880001068115234
2005-05-16,IEF,48.74280548095703
2005-05-16,SPY,79.1224594116211
2005-05-17,GLD,41.86000061035156
2005-05-17,IEF,48.805328369140625
2005-05-17,SPY,79.65086364746094
2005-05-18,GLD,42.04999923706055
2005-05-18,IEF,48.96438980102539
2005-05-18,SPY,80.47051239013672
2005-05-19,GLD,41.97999954223633
2005-05-19,IEF,48.816673278808594
2005-05-19,SPY,80.80924987792969
2005-05-20,GLD,41.650001525878906
2005-05-20,IEF,48.810970306396484
2005-05-20,SPY,80.69410705566406
2005-05-23,GLD,41.619998931884766
2005-05-23,IEF,49.03255844116211
2005-05-23,SPY,81.14116668701172
2005-05-24,GLD,41.72999954223633
2005-05-24,IEF,49.1632080078125
2005-05-24,SPY,80.95150756835938
2005-05-25,GLD,41.869998931884766
2005-05-25,IEF,48.98710632324219
2005-05-25,SPY,80.89054107666016
2005-05-26,GLD,41.689998626708984
2005-05-26,IEF,49.01549530029297
2005-05-26,SPY,81.3240966796875
2005-05-27,GLD,41.880001068115234
2005-05-27,IEF,49.066688537597656
2005-05-27,SPY,81.45958709716797
2005-05-31,GLD,41.650001525878906
2005-05-31,IEF,49.32232666015625
2005-05-31,SPY,80.9379653930664
2005-06-01,GLD,41.529998779296875
2005-06-01,IEF,49.62663650512695
2005-06-01,SPY,81.6289291381836
2005-06-02,GLD,42.099998474121094
2005-06-02,IEF,49.60956954956055
2005-06-02,SPY,81.80506134033203
2005-06-03,GLD,42.16999816894531
2005-06-03,IEF,49.32461166381836
2005-06-03,SPY,81.39185333251953
2005-06-06,GLD,42.47999954223633
2005-06-06,IEF,49.455692291259766
2005-06-06,SPY,81.31730651855469
2005-06-07,GLD,42.380001068115234
2005-06-07,IEF,49.59816360473633
2005-06-07,SPY,81.37828826904297
2005-06-08,GLD,42.34000015258789
2005-06-08,IEF,49.50698471069336
2005-06-08,SPY,81.22926330566406
2005-06-09,GLD,42.27000045776367
2005-06-09,IEF,49.478485107421875
2005-06-09,SPY,81.61538696289062
2005-06-10,GLD,42.619998931884766
2005-06-10,IEF,49.16501235961914
2005-06-10,SPY,81.42568969726562
2005-06-13,GLD,42.779998779296875
2005-06-13,IEF,49.03396224975586
2005-06-13,SPY,81.68309783935547
2005-06-14,GLD,42.599998474121094
2005-06-14,IEF,48.97697448730469
2005-06-14,SPY,81.8728256225586
2005-06-15,GLD,42.7400016784668
2005-06-15,IEF,48.959861755371094
2005-06-15,SPY,82.02860260009766
2005-06-16,GLD,43.459999084472656
2005-06-16,IEF,49.113739013671875
2005-06-16,SPY,82.23857879638672
2005-06-17,GLD,43.630001068115234
2005-06-17,IEF,49.0567512512207
2005-06-17,SPY,82.5433349609375
2005-06-20,GLD,43.65999984741211
2005-06-20,IEF,48.982662200927734
2005-06-20,SPY,82.57049560546875
2005-06-21,GLD,43.810001373291016
2005-06-21,IEF,49.13654327392578
2005-06-21,SPY,82.61812591552734
2005-06-22,GLD,43.720001220703125
2005-06-22,IEF,49.50698471069336
2005-06-22,SPY,82.68614196777344
2005-06-23,GLD,44.02000045776367
2005-06-23,IEF,49.455692291259766
2005-06-23,SPY,81.52305603027344
2005-06-24,GLD,43.900001525878906
2005-06-24,IEF,49.57536697387695
2005-06-24,SPY,80.92457580566406
2005-06-27,GLD,43.90999984741211
2005-06-27,IEF,49.6152458190918
2005-06-27,SPY,81.0401840209961
2005-06-28,GLD,43.45000076293945
2005-06-28,IEF,49.40441131591797
2005-06-28,SPY,81.72035217285156
2005-06-29,GLD,43.630001068115234
2005-06-29,IEF,49.38728713989258
2005-06-29,SPY,81.50269317626953
2005-06-30,GLD,43.439998626708984
2005-06-30,IEF,49.558265686035156
2005-06-30,SPY,81.06058502197266
2005-07-01,GLD,42.70000076293945
2005-07-01,IEF,49.13185119628906
2005-07-01,SPY,81.29863739013672
2005-07-05,GLD,42.279998779296875
2005-07-05,IEF,48.93172836303711
2005-07-05,SPY,81.95157623291016
2005-07-06,GLD,42.25
2005-07-06,IEF,49.0346794128418
2005-07-06,SPY,81.26463317871094
2005-07-07,GLD,42.36000061035156
2005-07-07,IEF,49.14896011352539
2005-07-07,SPY,81.58431243896484
2005-07-08,GLD,42.2599983215332
2005-07-08,IEF,48.97179412841797
2005-07-08,SPY,82.51610565185547
2005-07-11,GLD,42.540000915527344
2005-07-11,IEF,48.94892501831055
2005-07-11,SPY,82.93779754638672
2005-07-12,GLD,42.63999938964844
2005-07-12,IEF,48.823143005371094
2005-07-12,SPY,83.15547943115234
2005-07-13,GLD,42.349998474121094
2005-07-13,IEF,48.77741241455078
2005-07-13,SPY,83.27107238769531
2005-07-14,GLD,41.900001525878906
2005-07-14,IEF,48.71450424194336
2005-07-14,SPY,83.59754180908203
2005-07-15,GLD,42.04999923706055
2005-07-15,IEF,48.72597885131836
2005-07-15,SPY,83.54996490478516
2005-07-18,GLD,42.0099983215332
2005-07-18,IEF,48.6459846496582
2005-07-18,SPY,83.21666717529297
2005-07-19,GLD,41.88999938964844
2005-07-19,IEF,48.71450424194336
2005-07-19,SPY,83.67236328125
2005-07-20,GLD,42.20000076293945
2005-07-20,IEF,48.805999755859375
2005-07-20,SPY,83.95803833007812
2005-07-21,GLD,42.459999084472656
2005-07-21,IEF,48.445838928222656
2005-07-21,SPY,83.46834564208984
2005-07-22,GLD,42.45000076293945
2005-07-22,IEF,48.67449951171875
2005-07-22,SPY,84.02606201171875
2005-07-25,GLD,42.5099983215332
2005-07-25,IEF,48.58877944946289
2005-07-25,SPY,83.78801727294922
2005-07-26,GLD,42.25
2005-07-26,IEF,48.623085021972656
2005-07-26,SPY,83.8900146484375
2005-07-27,GLD,42.439998626708984
2005-07-27,IEF,48.55449295043945
2005-07-27,SPY,84.19611358642578
2005-07-28,GLD,42.75
2005-07-28,IEF,48.7659797668457
2005-07-28,SPY,84.72659301757812
2005-07-29,GLD,42.81999969482422
2005-07-29,IEF,48.474456787109375
2005-07-29,SPY,84.16207885742188
